km,make,transmissionType,year,price,seller_type,bodyType,cubicCapacity,hp,acceleration,length,width
39000,13500,0,2017,27490,0,500,2494.0,197.0,9.2,4630.0,1845.0
115000,7500,1,2016,8900,0,700,1498.0,95.0,10.9,3969.0,1722.0
32000,1500,1,2017,20900,0,700,1598.0,116.0,10.5,4241.0,1777.0
96188,23500,1,2017,21990,0,1500,1598.0,130.0,10.7,4857.0,1888.0
145000,1500,0,2016,37900,0,500,2480.0,340.0,4.8,4411.0,1841.0
28975,17500,1,2019,20960,0,700,1461.0,115.0,12.3,4394.0,1806.0
16821,7500,1,2020,19900,0,500,999.0,125.0,11.0,4096.0,1765.0
137000,1500,1,2018,29990,0,500,1968.0,150.0,9.7,4663.0,1893.0
102852,12500,1,2016,13995,0,1100,1582.0,136.0,10.5,4505.0,1780.0
44736,4500,0,2018,22500,0,1500,1997.0,150.0,10.1,4428.0,1826.0
121000,500,0,2012,9900,0,700,1956.0,170.0,7.9,4351.0,1798.0
90717,1500,0,2017,20500,0,700,1598.0,116.0,10.2,4313.0,1785.0
79000,14500,0,2015,19900,0,700,1461.0,109.0,11.3,4299.0,1780.0
39145,1500,0,2015,43255,0,500,2967.0,272.0,6.3,5052.0,1968.0
93000,22500,1,2016,23490,0,500,1969.0,150.0,10.0,4644.0,1891.0
68472,1500,0,2017,25890,0,700,1968.0,150.0,8.5,4726.0,1842.0
106038,2500,0,2014,15899,0,700,1998.0,120.0,10.4,4465.0,1795.0
11067,500,0,2018,35199,0,500,2143.0,150.0,8.8,4687.0,1903.0
113836,21500,1,2017,11799,0,700,1560.0,100.0,10.7,3973.0,1739.0
130000,9500,1,2012,10900,0,500,1685.0,116.0,12.4,4410.0,1820.0
289765,1500,0,2014,18999,0,500,2967.0,245.0,7.8,5089.0,1983.0
150000,1500,1,2016,19999,0,1100,1968.0,150.0,9.2,4725.0,1842.0
97129,7500,1,2014,10199,0,700,1560.0,115.0,10.8,4358.0,1823.0
99851,18500,0,2016,51900,0,500,2967.0,258.0,6.3,4697.0,1923.0
127168,1500,0,2010,15950,0,900,1984.0,180.0,8.9,4625.0,1854.0
57343,14500,0,2019,29699,0,500,1595.0,156.0,8.1,4424.0,1804.0
98800,1500,0,2016,28900,0,500,2967.0,258.0,6.2,4629.0,1898.0
52309,26500,1,2018,33299,0,700,1984.0,245.0,6.2,4258.0,1790.0
39237,17500,1,2019,19995,0,700,1461.0,115.0,12.3,4394.0,1806.0
189000,12500,1,2014,10800,0,500,1685.0,115.0,12.3,4440.0,1855.0
39186,1500,0,2012,13790,0,700,1598.0,90.0,11.4,3954.0,1740.0
84183,12500,0,2019,20999,0,700,1580.0,141.0,11.5,4355.0,1805.0
217984,26500,0,2012,21990,0,1500,1968.0,140.0,15.3,4892.0,1904.0
36356,12500,1,2018,15700,0,500,998.0,120.0,10.3,4140.0,1760.0
102000,26500,1,2016,17900,0,500,1968.0,115.0,10.9,4486.0,1839.0
78582,23500,0,2017,22899,0,1500,1598.0,160.0,9.9,4857.0,1888.0
55404,1500,1,2017,25799,0,700,1968.0,150.0,8.9,4726.0,1842.0
86000,19500,1,2018,13900,0,700,1598.0,110.0,11.0,4370.0,1809.0
66920,2500,0,2018,26990,0,500,2488.0,194.0,9.2,4550.0,1840.0
54000,4500,1,2018,14990,0,500,1199.0,82.0,14.0,4154.0,1756.0
34000,17500,1,2019,28900,0,500,1332.0,160.0,11.5,4690.0,1830.0
35515,21500,0,2019,31290,0,700,1598.0,180.0,7.9,4750.0,1859.0
163000,1500,0,2011,11999,0,1100,1968.0,143.0,9.7,4703.0,1826.0
55527,4500,1,2018,14699,0,500,1199.0,110.0,10.2,4154.0,1824.0
80033,1500,1,2012,12400,0,700,1598.0,105.0,11.7,4292.0,1765.0
61662,20500,1,2015,13499,0,500,1197.0,105.0,11.8,4222.0,1793.0
41552,17500,1,2017,20900,0,700,1461.0,110.0,11.9,4394.0,1806.0
45000,7500,1,2019,17290,0,1500,998.0,100.0,12.3,4157.0,1764.0
149000,1500,0,2016,29990,0,700,2967.0,204.0,7.4,4969.0,1911.0
94545,1500,0,2018,26999,0,700,1968.0,150.0,8.9,4726.0,1842.0
169547,8500,1,2016,11999,0,500,1597.0,160.0,9.8,4605.0,1820.0
91012,16500,1,2018,14900,0,700,1496.0,95.0,11.6,3982.0,1727.0
86000,1500,1,2019,23900,0,700,999.0,116.0,9.9,4313.0,1785.0
26651,19500,1,2020,17500,0,500,1199.0,110.0,10.6,4212.0,1825.0
59078,23500,1,2017,16500,0,1100,1198.0,130.0,11.0,4626.0,1814.0
31403,9500,1,2019,18199,0,500,998.0,120.0,12.0,4165.0,1800.0
152000,1500,0,2014,20900,0,500,1968.0,140.0,9.9,4385.0,1831.0
46655,16500,1,2018,14900,0,700,1499.0,102.0,10.3,3982.0,1727.0
145000,25500,1,2017,11390,0,700,1364.0,90.0,12.5,4330.0,1760.0
169000,3500,0,2015,16995,0,700,1995.0,143.0,9.6,4824.0,1828.0
145000,1500,0,2014,29990,0,500,2967.0,313.0,5.1,4644.0,1911.0
18922,1500,0,2019,33600,0,500,1498.0,150.0,9.2,4484.0,1856.0
85000,1500,0,2016,42990,0,500,2967.0,218.0,7.1,5052.0,1968.0
111009,11500,1,2012,13300,0,500,2143.0,136.0,11.3,4448.0,1812.0
194000,1500,1,2014,15450,0,700,1968.0,150.0,9.2,4701.0,1826.0
82536,17500,1,2015,11699,0,700,1461.0,110.0,11.5,4387.0,1768.0
48677,23500,1,2015,11199,0,700,898.0,90.0,12.2,4062.0,1732.0
120000,1500,1,2016,19480,0,700,1968.0,150.0,8.9,4726.0,1842.0
106006,1500,1,2016,18890,0,1100,1968.0,150.0,9.2,4725.0,1842.0
81000,3500,0,2017,29900,0,1300,1995.0,190.0,7.3,4640.0,1825.0
30061,16500,1,2019,22800,0,700,1499.0,136.0,10.3,4299.0,1822.0
103000,1500,0,2017,32900,0,700,2967.0,320.0,5.0,4933.0,1874.0
41573,23500,1,2018,18099,0,700,1197.0,130.0,10.1,4449.0,1836.0
106000,23500,1,2017,15690,0,700,1598.0,130.0,10.4,4848.0,1868.0
85302,16500,0,2018,24900,0,1100,1998.0,192.0,7.0,4253.0,1800.0
189000,18500,0,2015,41999,0,700,2967.0,300.0,6.0,5015.0,1931.0
47900,23500,1,2015,12600,0,700,1461.0,90.0,13.1,4122.0,1778.0
115000,3500,1,2016,22500,0,700,1995.0,190.0,7.5,4638.0,1825.0
46960,1500,0,2017,30490,0,500,1968.0,150.0,9.3,4388.0,1831.0
163384,26500,1,2012,11250,0,1500,1598.0,105.0,12.1,4204.0,1759.0
103096,3500,0,2018,19700,0,700,1995.0,150.0,8.3,4329.0,1765.0
205000,500,1,2010,7900,0,700,1956.0,170.0,8.8,4660.0,1828.0
15409,21500,0,2020,31950,0,700,1499.0,130.0,10.0,4750.0,1859.0
151563,1500,1,2010,8990,0,700,1598.0,105.0,11.7,4292.0,1765.0
58516,1500,1,2017,17490,0,700,1422.0,90.0,11.4,3973.0,1740.0
89401,21500,1,2017,13999,0,1100,1560.0,100.0,11.8,4585.0,1804.0
235595,1500,1,2010,9999,0,700,1968.0,136.0,9.5,4703.0,1826.0
33751,23500,1,2018,12900,0,700,1149.0,75.0,14.5,4062.0,1732.0
47300,25500,0,2018,13900,0,700,1497.0,100.0,11.8,3945.0,1695.0
38393,26500,0,2018,28490,0,500,1498.0,150.0,8.4,4234.0,1819.0
69434,17500,1,2018,17900,0,700,1197.0,115.0,10.6,4394.0,1806.0
100072,14500,1,2016,21900,0,700,2143.0,136.0,9.3,4299.0,1780.0
12654,5500,1,2019,11900,0,700,898.0,90.0,17.5,4089.0,1761.0
31200,1500,0,2019,53900,0,700,2480.0,400.0,4.1,4335.0,1800.0
34990,3500,1,2017,22499,0,1500,1496.0,116.0,11.4,4556.0,1800.0
78872,19500,1,2018,15199,0,500,1364.0,140.0,10.7,4275.0,1781.0
90726,14500,0,2015,22699,0,500,2143.0,136.0,10.0,4417.0,1804.0
108899,24500,1,2016,16900,0,700,1798.0,180.0,7.4,4236.0,1810.0
66000,23500,1,2019,19900,0,700,1333.0,140.0,10.4,4489.0,1836.0
34000,14500,0,2019,32800,0,700,1950.0,150.0,8.1,4686.0,1810.0
159100,9500,1,2015,19990,0,500,1685.0,115.0,13.7,4475.0,1850.0
113902,23500,1,2017,11700,0,700,1461.0,75.0,14.3,4062.0,1732.0
36326,25500,1,2018,24900,0,700,1618.0,261.0,5.2,3995.0,1805.0
199000,25500,1,2017,11900,0,1100,1598.0,112.0,11.7,4820.0,1810.0
114660,10500,0,2016,18590,0,700,1999.0,180.0,7.8,4665.0,1850.0
40995,7500,1,2014,9799,0,700,999.0,100.0,11.2,3969.0,1722.0
197000,14500,0,2017,37990,0,500,2143.0,204.0,8.6,4819.0,1935.0
57000,26500,0,2017,23900,0,700,1968.0,150.0,8.6,4258.0,1790.0
54284,7500,1,2019,20300,0,500,1498.0,120.0,12.6,4524.0,1838.0
140552,25500,1,2017,11900,0,700,1598.0,112.0,10.5,4330.0,1760.0
109000,1500,0,2017,22000,0,700,1598.0,116.0,10.2,4313.0,1785.0
82747,13500,0,2018,16900,0,700,1798.0,136.0,10.3,4350.0,1765.0
143000,14500,0,2016,23750,0,1100,2143.0,136.0,9.7,4630.0,1777.0
90600,26500,0,2016,28400,0,500,1968.0,150.0,9.3,4486.0,1839.0
70685,26500,1,2015,14399,0,700,1197.0,110.0,9.9,4255.0,1799.0
89000,14500,0,2017,69990,0,500,5461.0,585.0,4.2,4918.0,2003.0
143000,25500,1,2014,7500,0,700,998.0,69.0,15.3,3950.0,1695.0
42696,20500,1,2017,11699,0,700,999.0,95.0,10.6,3992.0,1732.0
87946,14500,0,2018,28499,0,700,2143.0,136.0,9.5,4640.0,1777.0
54041,22500,0,2018,33400,0,1100,1969.0,190.0,8.5,4963.0,1879.0
41797,19500,1,2019,16099,0,1100,1598.0,110.0,11.6,4986.0,1863.0
14207,11500,1,2020,18500,0,500,999.0,120.0,11.2,4236.0,1805.0
22000,1500,0,2019,27990,0,500,1598.0,116.0,10.5,4191.0,1794.0
118000,19500,1,2011,6500,0,1500,1364.0,140.0,10.3,4288.0,1812.0
159000,1500,1,2016,18950,0,700,1968.0,150.0,8.9,4726.0,1842.0
269000,26500,1,2015,8900,0,700,1598.0,105.0,10.7,4255.0,1799.0
260000,4500,1,2017,6990,0,1500,1248.0,80.0,16.6,3970.0,1716.0
79000,1500,0,2016,41990,0,500,2480.0,367.0,4.4,4411.0,1841.0
184000,24500,1,2013,13900,0,700,1968.0,184.0,7.5,4271.0,1816.0
10736,17500,1,2019,17199,0,500,1461.0,110.0,11.2,4135.0,1765.0
112000,500,0,2018,26990,0,700,2143.0,150.0,8.1,4643.0,1860.0
32463,26500,1,2018,19599,0,700,1395.0,125.0,9.1,4258.0,1790.0
74000,15500,1,2015,15990,0,500,1798.0,116.0,10.2,4295.0,1770.0
73269,14500,0,2018,27900,0,1100,2143.0,170.0,7.9,4702.0,1810.0
129000,19500,1,2017,7500,0,700,1248.0,75.0,14.8,4021.0,1736.0
36960,9500,1,2017,16199,0,500,998.0,120.0,12.0,4165.0,1800.0
114000,25500,1,2013,16500,0,500,1998.0,124.0,10.5,4570.0,1845.0
49875,6500,1,2012,7500,0,700,1242.0,69.0,14.4,4065.0,1687.0
32000,1500,0,2020,132999,0,1100,3996.0,600.0,3.6,4995.0,1951.0
32732,1500,0,2020,25899,0,500,1598.0,116.0,10.3,4191.0,1794.0
139990,23500,1,2015,9790,0,1100,1461.0,110.0,12.1,4801.0,1811.0
90523,14500,0,2018,41490,0,500,2143.0,170.0,8.3,4656.0,1890.0
77402,1500,0,2016,24490,0,1100,1968.0,190.0,7.4,4725.0,1842.0
87000,5500,1,2018,10900,0,700,898.0,90.0,11.1,4089.0,1761.0
18497,19500,1,2018,11790,0,700,1398.0,90.0,13.2,4021.0,1746.0
56800,5500,1,2016,14700,0,500,1197.0,125.0,10.4,4315.0,1822.0
25466,12500,1,2020,23599,0,500,1353.0,140.0,9.4,4395.0,1826.0
54507,7500,1,2018,11499,0,700,1198.0,85.0,13.6,3929.0,1695.0
43339,17500,1,2019,16790,0,500,1598.0,112.0,12.5,4135.0,1765.0
95000,17500,0,2017,23625,0,500,1995.0,177.0,9.6,4690.0,1820.0
102297,21500,0,2015,9799,0,700,1199.0,82.0,12.2,3973.0,1739.0
37165,14500,0,2018,42640,0,500,1991.0,211.0,7.3,4656.0,1890.0
149000,19500,1,2018,10500,0,1100,1598.0,110.0,11.4,4702.0,1809.0
114133,1500,0,2015,22490,0,1100,1968.0,190.0,8.5,4943.0,1874.0
54000,7500,1,2014,7500,0,700,1242.0,69.0,13.4,3620.0,1658.0
77000,26500,0,2016,32990,0,500,1968.0,184.0,8.3,4426.0,1809.0
127740,3500,0,2011,27900,0,900,2979.0,340.0,4.8,4244.0,1790.0
168121,23500,1,2018,12600,0,1500,1461.0,110.0,12.4,4406.0,1866.0
29875,21500,1,2020,22399,0,500,1499.0,100.0,11.8,4300.0,1770.0
48000,21500,1,2018,17999,0,700,1199.0,130.0,9.1,4253.0,1804.0
399000,15500,1,2012,10500,0,500,3200.0,200.0,10.5,4900.0,1875.0
65895,13500,0,2018,78000,0,700,3456.0,359.0,5.5,5235.0,1900.0
51750,14500,0,2018,28900,0,700,1461.0,116.0,10.5,4419.0,1796.0
85302,16500,0,2018,24900,0,1100,1998.0,192.0,7.0,4253.0,1800.0
132891,21500,1,2016,11490,0,1100,1997.0,140.0,10.1,4813.0,1853.0
38644,6500,1,2019,13490,0,700,1242.0,69.0,12.9,3571.0,1627.0
30237,1500,0,2017,29900,0,700,1968.0,190.0,8.2,4933.0,1874.0
72214,23500,1,2017,21950,0,1500,1598.0,130.0,10.7,4857.0,1888.0
118837,1500,0,2016,27690,0,500,1968.0,190.0,8.4,4629.0,1898.0
76509,7500,1,2018,21899,0,500,1997.0,150.0,10.1,4524.0,1838.0
10000,18500,0,2017,74900,0,500,3604.0,400.0,4.8,4699.0,1923.0
146000,7500,1,2017,10950,0,1100,1499.0,120.0,10.7,4560.0,1823.0
27126,3500,0,2019,24399,0,700,1499.0,140.0,8.5,4319.0,1799.0
49785,26500,0,2017,18999,0,700,1395.0,125.0,9.1,4255.0,1799.0
188000,20500,0,2019,11990,0,1100,1498.0,130.0,10.1,4667.0,1814.0
140000,1500,0,2010,21990,0,900,2967.0,240.0,6.4,4625.0,1854.0
15100,12500,1,2020,22695,0,500,1353.0,140.0,9.4,4395.0,1826.0
53000,8500,1,2018,22490,0,700,988.0,129.0,10.9,4518.0,1799.0
23535,5500,1,2017,15299,0,500,1199.0,125.0,10.4,4316.0,1822.0
127000,1500,1,2010,12990,0,1300,1798.0,160.0,7.2,4187.0,1842.0
84875,16500,1,2017,18300,0,900,1499.0,102.0,10.6,3821.0,1727.0
32742,23500,0,2020,29990,0,500,1749.0,150.0,11.8,4672.0,1843.0
139000,25500,0,2017,22500,0,500,2494.0,197.0,8.3,4605.0,1845.0
199999,1500,1,2010,16990,0,1300,4163.0,354.0,5.1,4635.0,1854.0
118951,1500,1,2018,19990,0,700,1598.0,116.0,10.4,4458.0,1796.0
81479,1500,0,2015,24599,0,500,1968.0,190.0,8.4,4629.0,1898.0
63480,17500,1,2013,7399,0,700,1198.0,80.0,13.7,3825.0,1665.0
89572,1500,0,2017,28199,0,1100,1968.0,190.0,7.9,4943.0,1874.0
108921,14500,0,2015,24899,0,1100,2143.0,177.0,8.3,4630.0,1777.0
16345,24500,1,2020,24130,0,1100,1498.0,150.0,8.7,4642.0,1799.0
115534,1500,1,2017,28900,0,700,1968.0,190.0,7.9,4733.0,1843.0
29321,19500,1,2019,12499,0,700,1398.0,90.0,13.2,4021.0,1746.0
144000,3500,0,2016,25980,0,1100,1995.0,190.0,8.2,4907.0,1860.0
30041,19500,1,2020,20290,0,500,1199.0,130.0,10.1,4477.0,1856.0
10387,26500,0,2020,24899,0,500,999.0,110.0,10.2,4108.0,1760.0
142000,7500,0,2017,15900,0,700,1997.0,150.0,8.7,4360.0,1823.0
115261,3500,0,2014,21499,0,700,1995.0,184.0,7.7,4638.0,1825.0
182000,1500,0,2012,23583,0,500,1968.0,177.0,9.3,4629.0,1898.0
117467,19500,1,2017,16200,0,700,1598.0,136.0,10.5,4897.0,1863.0
40592,3500,0,2018,41490,0,700,1998.0,252.0,6.0,4936.0,1868.0
73405,24500,1,2014,11699,0,700,1598.0,105.0,10.7,4263.0,1816.0
71898,12500,1,2015,16299,0,500,1685.0,115.0,12.3,4440.0,1855.0
114000,7500,1,2017,9450,0,700,1498.0,75.0,13.5,3969.0,1722.0
49959,5500,1,2017,15990,0,500,1461.0,109.0,11.8,4316.0,1822.0
116225,3500,1,2018,18990,0,1500,1496.0,116.0,11.5,4568.0,1800.0
197000,1500,0,2011,13990,0,700,2773.0,204.0,8.1,4915.0,1874.0
127101,1500,0,2012,12900,0,700,1598.0,105.0,11.8,4292.0,1765.0
111409,11500,0,2015,18699,0,500,1956.0,140.0,9.5,4232.0,1804.0
71515,8500,1,2017,19850,0,500,1597.0,120.0,10.0,4294.0,1772.0
14157,21500,0,2020,31500,0,500,1199.0,130.0,97.0,4447.0,1841.0
20419,26500,1,2020,21350,0,500,999.0,95.0,11.5,4108.0,1760.0
111397,19500,1,2017,11900,0,700,1598.0,110.0,11.0,4370.0,1809.0
97000,2500,1,2015,16990,0,500,1997.0,165.0,9.2,4555.0,1840.0
104099,23500,1,2015,16199,0,700,1598.0,130.0,9.9,4449.0,1836.0
98466,3500,1,2017,22500,0,500,1496.0,116.0,11.1,4439.0,1821.0
14219,1500,1,2020,22400,0,700,999.0,95.0,10.8,4029.0,1740.0
14990,1500,1,2020,20495,0,700,999.0,95.0,11.0,4029.0,1740.0
58456,21500,1,2018,25900,0,500,1499.0,130.0,10.8,4447.0,1841.0
169000,18500,0,2013,31775,0,500,2967.0,245.0,7.6,4846.0,1939.0
132000,17500,1,2017,18900,0,700,1461.0,110.0,11.9,4377.0,1806.0
101250,1500,1,2018,22490,0,500,1598.0,116.0,10.3,4191.0,1794.0
47200,1500,0,2018,31500,0,700,1968.0,150.0,8.9,4733.0,1843.0
114526,23500,0,2014,11899,0,700,1197.0,120.0,10.9,4122.0,1778.0
76000,2500,0,2013,17499,0,500,2184.0,150.0,10.0,4555.0,1840.0
31500,1500,1,2020,19999,0,700,999.0,116.0,9.5,4029.0,1740.0
31584,9500,1,2018,15899,0,700,998.0,120.0,11.1,4340.0,1795.0
120000,6500,1,2017,13910,0,500,1598.0,120.0,10.5,4273.0,1796.0
97000,2500,1,2015,16990,0,500,1998.0,165.0,9.0,4555.0,1840.0
120000,21500,1,2016,12490,0,700,1560.0,120.0,12.0,4365.0,1837.0
142000,17500,1,2014,14800,0,700,1598.0,130.0,9.9,4380.0,1806.0
260000,1500,1,2010,11900,0,1300,1968.0,170.0,7.5,4178.0,1842.0
47022,1500,1,2016,17250,0,700,1598.0,116.0,9.5,3973.0,1746.0
47984,17500,1,2019,13399,0,700,999.0,100.0,10.9,3999.0,1743.0
93000,24500,1,2019,16490,0,500,1598.0,95.0,11.9,4138.0,1780.0
87121,16500,0,2015,17900,0,700,1995.0,143.0,9.4,4109.0,1789.0
32940,7500,1,2019,15900,0,700,998.0,140.0,9.0,4040.0,1735.0
109000,1500,0,2013,23900,0,1100,1968.0,177.0,8.5,4926.0,1874.0
208000,23500,1,2010,3990,0,1100,1149.0,75.0,13.6,4228.0,1707.0
59692,16500,0,2016,25990,0,700,1998.0,231.0,6.1,3874.0,1727.0
51119,1500,0,2017,28490,0,500,1968.0,190.0,7.3,4191.0,1794.0
36155,7500,1,2019,13199,0,700,1194.0,85.0,13.5,3941.0,1704.0
227461,23500,1,2017,8990,0,700,1461.0,90.0,13.4,4359.0,1814.0
133795,4500,1,2017,12900,0,700,1997.0,150.0,9.4,4779.0,1860.0
63653,1500,0,2020,49500,0,500,1968.0,200.0,7.3,4500.0,1840.0
99000,1500,0,2017,34900,0,700,1984.0,310.0,4.6,4322.0,1785.0
104000,2500,0,2017,18900,0,700,2191.0,150.0,9.7,4470.0,1795.0
160000,25500,1,2017,10500,0,700,1364.0,90.0,12.5,4330.0,1760.0
128908,1500,0,2017,29300,0,1100,2967.0,218.0,7.1,4938.0,1898.0
19500,16500,0,2020,29900,0,700,1998.0,178.0,6.9,4005.0,1727.0
125275,23500,1,2013,8900,0,700,1461.0,110.0,10.8,4302.0,1808.0
120879,24500,1,2018,14900,0,700,1598.0,115.0,9.8,4282.0,1816.0
134069,1500,1,2016,23690,0,700,1968.0,190.0,7.8,4712.0,1854.0
23947,1500,1,2018,15990,0,700,999.0,95.0,11.1,3973.0,1746.0
73123,1500,0,2017,28350,0,500,1968.0,150.0,9.3,4388.0,1831.0
89583,21500,1,2016,12899,0,1100,1199.0,130.0,11.6,4585.0,1804.0
39732,24500,1,2019,18299,0,500,1598.0,115.0,10.3,4138.0,1780.0
138000,9500,1,2014,9500,0,700,1396.0,90.0,13.2,4300.0,1780.0
27697,19500,1,2019,21999,0,500,1199.0,130.0,10.1,4477.0,1856.0
105828,2500,1,2015,13099,0,700,1998.0,120.0,8.9,4465.0,1795.0
103000,1500,0,2019,26900,0,700,1984.0,150.0,8.9,4762.0,1847.0
109979,2500,1,2014,11990,0,700,1998.0,165.0,8.2,4465.0,1795.0
45300,7500,1,2019,15500,0,500,999.0,100.0,11.9,4096.0,1765.0
57000,1500,1,2018,20500,0,700,1598.0,116.0,10.4,4313.0,1785.0
20925,11500,1,2020,24900,0,500,1598.0,120.0,10.7,4394.0,1819.0
53802,26500,1,2017,15900,0,700,1197.0,110.0,9.9,4255.0,1799.0
63289,17500,1,2018,20595,0,700,1461.0,115.0,12.3,4394.0,1806.0
150000,3500,0,2017,22000,0,700,1995.0,150.0,9.3,4824.0,1828.0
113000,10500,0,2018,30499,0,500,1999.0,180.0,9.3,4411.0,1900.0
135700,1500,0,2014,28990,0,500,2967.0,245.0,7.8,5089.0,1983.0
51429,25500,1,2017,16499,0,1500,1598.0,132.0,11.7,4460.0,1790.0
25985,25500,0,2016,17400,0,700,1798.0,136.0,10.9,4330.0,1760.0
111639,19500,1,2015,13490,0,1100,1598.0,136.0,10.9,4913.0,1856.0
19398,16500,1,2019,20900,0,700,1499.0,102.0,10.3,3982.0,1727.0
72000,19500,1,2017,9650,0,700,1248.0,75.0,14.8,4021.0,1746.0
74000,1500,0,2018,25500,0,1100,1968.0,150.0,9.0,4725.0,1842.0
13121,11500,0,2020,30900,0,500,1368.0,170.0,9.3,4394.0,1819.0
68142,25500,1,2017,11599,0,700,998.0,69.0,15.3,3950.0,1695.0
59010,23500,1,2017,13900,0,700,898.0,90.0,13.0,4122.0,1778.0
26000,21500,0,2018,25900,0,500,1598.0,165.0,8.9,4447.0,1841.0
84241,1500,1,2018,22899,0,700,1395.0,150.0,8.7,4726.0,1842.0
58000,21500,0,2016,19500,0,700,1997.0,150.0,8.6,4253.0,1804.0
42000,7500,1,2019,15900,0,700,998.0,100.0,10.5,4040.0,1735.0
73923,1500,0,2015,22299,0,500,1984.0,180.0,7.6,4388.0,1831.0
124000,3500,0,2017,25500,0,500,1995.0,150.0,9.2,4439.0,1821.0
199000,23500,0,2016,17900,0,1500,1598.0,160.0,9.9,4857.0,1888.0
28168,1500,1,2020,23490,0,700,999.0,116.0,9.5,4029.0,1740.0
17776,16500,0,2019,23990,0,1100,1499.0,136.0,9.2,4253.0,1800.0
159000,1500,0,2012,14990,0,1100,1968.0,143.0,9.5,4699.0,1826.0
115616,23500,1,2019,15400,0,700,1461.0,115.0,11.1,4359.0,1814.0
27354,21500,1,2020,26900,0,500,1199.0,130.0,9.5,4447.0,1841.0
77487,16500,1,2016,13950,0,700,1598.0,90.0,12.9,4097.0,1789.0
16091,23500,1,2020,17950,0,700,1461.0,85.0,14.7,4050.0,1798.0
41741,17500,1,2019,14500,0,500,1598.0,112.0,12.5,4135.0,1765.0
154395,3500,1,2017,17500,0,1500,1496.0,116.0,11.4,4556.0,1800.0
38792,9500,1,2019,13399,0,700,998.0,100.0,10.8,4065.0,1760.0
18950,19500,1,2020,18500,0,700,1199.0,145.0,9.4,4370.0,1809.0
117000,1500,0,2016,27400,0,500,1968.0,190.0,8.4,4629.0,1898.0
78500,3500,0,2016,27900,0,500,1995.0,231.0,6.6,4439.0,1821.0
23389,9500,1,2018,16800,0,500,998.0,120.0,12.0,4165.0,1800.0
35116,1500,0,2018,35199,0,1100,2967.0,218.0,6.8,4943.0,1874.0
66365,14500,0,2018,54900,0,500,2996.0,367.0,5.7,4816.0,1926.0
99640,4500,1,2015,13200,0,1500,1560.0,115.0,11.8,4428.0,1826.0
129000,24500,1,2017,14900,0,1100,1598.0,115.0,9.9,4549.0,1816.0
30180,21500,1,2016,15199,0,500,1199.0,110.0,9.9,4159.0,1739.0
52735,9500,1,2016,12150,0,700,1396.0,90.0,12.1,4035.0,1734.0
75600,13500,0,2017,27595,0,500,2494.0,197.0,9.2,4630.0,1845.0
40712,23500,1,2018,14490,0,700,898.0,90.0,12.2,4062.0,1732.0
87717,3500,0,2015,17900,0,1500,1995.0,150.0,8.9,4342.0,1800.0
53000,1500,1,2017,19990,0,700,1395.0,125.0,8.8,3973.0,1740.0
125000,18500,0,2016,59900,0,500,4134.0,385.0,5.4,4855.0,1939.0
74753,25500,0,2017,21800,0,700,1798.0,122.0,11.0,4360.0,1795.0
95000,6500,1,2018,15790,0,500,1598.0,120.0,10.5,4248.0,1796.0
31003,21500,1,2019,14299,0,700,1199.0,110.0,9.3,3973.0,1739.0
78000,21500,1,2017,13995,0,500,1199.0,110.0,9.9,4159.0,1739.0
90400,3500,0,2016,27900,0,500,1995.0,150.0,9.2,4439.0,1821.0
119000,1500,1,2013,10990,0,700,1197.0,86.0,11.9,3954.0,1746.0
133000,21500,1,2015,12999,0,700,1997.0,150.0,8.9,4830.0,1828.0
57835,20500,0,2016,28490,0,1100,1968.0,190.0,7.7,4856.0,1864.0
99000,22500,1,2017,24480,0,500,1969.0,150.0,10.0,4644.0,1891.0
239000,1500,0,2012,14900,0,700,2967.0,204.0,7.0,4915.0,1874.0
74029,1500,1,2018,24699,0,700,1968.0,150.0,8.1,4313.0,1785.0
45000,3500,0,2018,47990,0,500,2993.0,258.0,6.7,4909.0,1989.0
43500,17500,1,2019,16199,0,700,999.0,117.0,9.9,3999.0,1743.0
70514,9500,1,2011,6900,0,700,1248.0,78.0,12.9,3940.0,1710.0
34884,4500,1,2017,10399,0,700,1199.0,82.0,12.9,4427.0,1748.0
155236,19500,1,2011,10490,0,500,2231.0,163.0,9.9,4596.0,1850.0
41171,24500,1,2018,18900,0,500,1598.0,115.0,10.5,4138.0,1780.0
77750,1500,0,2017,28999,0,1100,1968.0,163.0,8.3,4750.0,1842.0
72400,3500,1,2016,25950,0,1100,1998.0,184.0,7.5,4633.0,1811.0
81345,21500,1,2018,14950,0,500,1499.0,100.0,10.6,4159.0,1739.0
29000,24500,1,2020,22490,0,700,1498.0,150.0,8.2,4281.0,1816.0
122000,1500,0,2017,24990,0,700,1968.0,190.0,7.7,4726.0,1842.0
67000,5500,1,2016,13990,0,500,1461.0,109.0,11.8,4315.0,1822.0
17586,19500,1,2019,17995,0,500,1364.0,140.0,9.9,4275.0,1781.0
88214,1500,1,2017,17899,0,700,1598.0,116.0,10.4,4458.0,1796.0
79995,16500,1,2013,14990,0,700,1598.0,112.0,9.7,3723.0,1683.0
49929,24500,1,2018,22899,0,500,1598.0,115.0,11.5,4363.0,1841.0
19995,9500,1,2020,21990,0,700,1598.0,136.0,10.4,4455.0,1795.0
117861,3500,0,2017,32490,0,500,1995.0,190.0,8.0,4671.0,1881.0
